,Price,Address,Specifics,Full_address
182,"$1,989,000",3 Juniper Court,"4BD3BA8 Parking2,550 sqft","3 Juniper Ct, Tottenham, ON L0G 1W0"
183,"$469,900",73 Georgina Street,"3BD1BA3 Parking1,160 sqft","73 Georgina St, Mitchell, ON N0K 1N0"
184,"$2,088,000",3537 STEVENSON STREET,"4BD3BA0 Parking2,532 sqft","Milton, ON"
185,"$1,888,000",2776 MCGILL STREET,"4BD2BA3 Parking1,649 sqft","Toronto, ON"
186,"$2,988,000",23491 GILLEY ROAD,"4BD3BA2 Parking2,478 sqft","Toronto, ON"
187,"$3,200,000",2311 Lyndhurst Dr,"4+1BD5BA6 Parking3,500-5,000 sqft","Toronto, ON"
188,"$1,839,000",988 E 10TH AVENUE,"3BD4BA1 Parking1,605 sqft","988 E 10th Ave, Vancouver, BC"
189,"$1,350,000",2574 BEECROFT CRESCENT,"3BD2BA5 Parking1,765 sqft","2574 Beecroft Rd, North York, ON M2N 1X8"
190,"$1,275,000",2146 18 Side Road,"4BD3BA7 Parking2,312 sqft","2146 18th Side Rd, King City, ON L7B 1A3"
191,"$949,000",77 Flagg Avenue,"5BD4BA6 Parking2,911 sqft","77 Flagg Ave, Brant, ON N3L 3E3"
192,"$735,000",74 Wellington Street,"4BD3BA4 Parking1,887 sqft","74 Wellington St E, Aurora, ON L4G 1H8"
193,"$1,159,000",12 Ellen Street,Fourplex,"12 Ellen St, Brampton, ON L6V 1J6"
194,"$250,000",22399 Adelaide Road,,"22399 Adelaide Rd, Mount Brydges, ON N0L 1W0"
195,"$699,900",8 Pinehurst Avenue,"3BD2BA3 Parking1,522 sqft","8 Pinehurst Ave, Simcoe, ON N3Y 3T4"
196,"$639,000",34 Adelaide Street,"3BD1BA3 Parking1,003 sqft","34 Adelaide St E, Toronto, ON"
197,"$749,900",22 Forster Avenue,"3BD2BA5 Parking5,662 sqft","22 Forster Ave, Thorold, ON L2V 4J5"
198,"$649,000",14 Cedar Street,"3BD1BA5 Parking1,400 sqft","14 Cedar Ave, Toronto, ON M4E 1K2"
199,"$889,900",427 Ridge Street,"2+2BD3BA6 Parking1,397 sqft",No Address Found
200,"$849,900",5 Cutting Drive,"2+1BD3BA4 Parking1,264 sqft","5 Cutting Dr, Elora, ON N0B 1S0"
201,"$1,995,000",88 Eleanor Avenue,"4BD5BA4 Parking3,407 sqft","88 Eleanor Ave, York, ON M6E 1Z8"
202,"$998,900",33270 14TH AVENUE,"6BD2BA5 Parking2,045 sqft","Markham, ON"
203,"$799,900",160 Homewood Avenue,"4BD3BA0 Parking1,912 sqft","160 Homewood Ave, North York, ON M2M 1K5"
204,"$1,389,000",19 FORESTVIEW Drive,"4BD4BA2 Parking2,347 sqft","19 Forestview Dr, Dundas, ON L9H 6M9"
205,"$1,199,900",88 Victoria Street,"3BD2BA0 Parking1,599 sqft","88 Victoria St, Toronto, ON M5C 1M1"
206,"$849,000",25 WOODBINE Crescent,2BD2BA0 Parking941 sqft,"25 Woodbine Ave, Toronto, ON M4L 3P1"
207,"$709,900",28 Rossiter Road,"3BD2BA1 Parking1,030 sqft","28 Rossiter Rd, Ingersoll, ON N5C 4C9"
208,"$2,099,000",1167 KEIL CRESCENT,"5BD5BA2 Parking3,496 sqft","1167 Keil Crescent, White Rock, BC V4B 4V9"
209,"$6,930,000",4296 W 8TH AVENUE,"4BD3BA2 Parking3,900 sqft","4296 W 8th Ave, Vancouver, BC V6R 1Z9"
210,"$1,149,000",233 Walker Rd,"3+1BD3BA4 Parking2,000-2,500 sqft","Toronto, ON"
211,"$1,450,000",7572 E MINSTER DRIVE,"4BD3BA4 Parking2,407 sqft","7572 Minster Dr E, Delta, BC V4C 4M5"
212,"$1,995,000",13976 SPRATT ROAD,"4BD3BA7 Parking2,561 sqft","13976 Spratt Rd, Fraser Valley, BC V2V 4J1"
213,"$1,599,000",8142 14TH AVENUE,"4BD2BA2 Parking2,064 sqft","8142 14th Ave, Markham, ON L6B 1A8"
214,"$1,149,000",1102 ROMA AVENUE,"3BD3BA1 Parking1,644 sqft","Burlington, ON"
215,"$739,000",39 Ernest St,"3+1BD2BA3 Parking700-1,100 sqft","39 Ernest St, St. Catharines, ON L2N 6A8"
216,"$3,390,000",10740 SOUTHDALE ROAD,"4BD3BA4 Parking3,200 sqft","London, ON"
217,"$2,099,900",43A Westwood Lane,4+1BD4BA8 Parking,"43 A Westwood Ln, Richmond Hill, ON L4C 6X6"
218,"$1,389,000",19 Forestview Dr,3+1BD4BA6 Parking,"19 Forestview Dr, Dundas, ON L9H 6M9"
219,"$599,900",46054 ROBERTSON AVENUE,"3BD1BA5 Parking1,070 sqft","Toronto, ON"
220,"$2,195,000",47 Hillcrest Ave,"4+1BD5BA2 Parking3,000-3,500 sqft","47 Hillcrest Ave, North York, ON M2N 3N6"
221,"$2,499,000",27 Rodeo Dr,"4+1BD5BA6 Parking3,500-5,000 sqft","27 Rodeo Dr, Thornhill, ON L4J 4Y1"
222,"$1,699,000",2107 E 36TH AVENUE,"4BD2BA3 Parking1,341 sqft","2107 E 36th Ave, Vancouver, BC V5P 1C9"
223,"$9,998,000",2814 BELLEVUE AVENUE,4BD2BA4 Parking101 sqft,"Toronto, ON"
224,"$1,990,000",801 FOWLER COURT,"9BD5BA4 Parking3,175 sqft","Mississauga, ON"
225,"$2,768,000",372 MOYNE DRIVE,"4BD3BA4 Parking2,791 sqft","372 Moyne Dr, West Vancouver, BC V7S 1J5"
226,"$1,049,000",7659 Watson St,"4BD4BA5 Parking1,500-2,000 sqft","7659 Watson St, Niagara Falls, ON L2H 1E2"
227,"$1,350,000",2901 Arrowsmith Crt,"4BD4BA4 Parking2,500-3,000 sqft","2901 Arrowsmith Ct, Fort Erie, ON L0S 1S0"
228,"$2,175,000",824 E 18TH AVENUE,"6BD3BA2 Parking2,521 sqft","824 E 18th Ave, Vancouver, BC V5V 1G8"
229,"$1,499,999",9 Woods Dr,"2+1BD3BA14 Parking1,500-2,000 sqft","9 Thornhill Woods Dr, Thornhill, ON"
230,"$3,488,000",8871 MONROE AVENUE,"8BD10BA8 Parking4,803 sqft","New York, USA"
231,"$819,999",588300 County 17 Rd,2+1BD2BA7 Parking,"588300 Dufferin County Rd 17, Shelburne, ON L0N 1S6"
232,"$2,229,000",4007 HIGHLAND BOULEVARD,"5BD3BA2 Parking2,698 sqft","Toronto, ON"
233,"$1,049,000",21905 HARKNESS COURT,"3BD2BA6 Parking1,570 sqft","21905 Harkness Ct, Maple Ridge, BC V2X 0V4"
234,"$4,915,000",101 Grindelwald Crt,"5BD6BA8 Parking+5,000 sqft","The Blue Mountains, ON L9Y 0V4"
235,"$879,900",33 Veteran's Rd,3BD3BA6 Parking,"33 Veterans Hill Trail, Toronto, ON M4N 3M5"
236,"$2,148,000",3483 HIGHLAND DRIVE,"4BD4BA4 Parking3,178 sqft","Toronto, ON"
237,"$799,900",160 Homewood Ave,"4BD3BA3 Parking1,500-2,000 sqft","160 Homewood Ave, North York, ON M2M 1K5"
238,"$2,680,000",4639 WOODBURN ROAD,"5BD3BA7 Parking3,162 sqft","4639 Woodburn Rd, Binbrook, ON L0R 1C0"
239,"$4,080,000",2680 LAWSON AVENUE,"4BD4BA2 Parking2,410 sqft",No Address Found
240,"$798,500",3890 Auckland Ave,"4BD3BA2 Parking1,500-2,000 sqft","3890 Auckland Ave, Mississauga, ON"
241,"$1,039,000",5 Fairey Cres,"4BD4BA4 Parking2,000-2,500 sqft","Hamilton, ON L0R 1W0"
242,"$1,238,000",887 LEE STREET,2BD1BA6 Parking888 sqft,"887 Lee St, White Rock, BC V4B 4N7"
243,"$2,680,000",9000 MCCUTCHEON PLACE,"6BD5BA5 Parking3,696 sqft","9000 McCutcheon Pl, Richmond, BC V7A 4Z2"
244,"$2,249,900",45 Stuart St,"6BD5BA8 Parking3,500-5,000 sqft","45 Stuart St, Guelph, ON N1E 4S6"
245,"$1,350,000",2901 Arrowsmith Court,"2+1BD4BA4 Parking1,766 sqft","2901 Arrowsmith Ct, Fort Erie, ON L0S 1S0"
246,"$449,000",LOT 26 St Vincent Crescent,,"26 St Vincent Crescent, Meaford, ON N4L 1W7"
247,"$499,999",5 Dublin St,3BD2BA5 Parking,"5 Dublin St, Markham, ON L3P 1X5"
248,"$749,900",7 Derby St,2+2BD2BA6 Parking,"7 Derby St, Toronto, ON M5A 2Y5"
249,"$489,000",9826 MENZIES STREET,2BD1BA6 Parking880 sqft,"Hamilton, ON L0R 1C0"
250,"$1,599,000",3378 E 27TH AVENUE,"5BD2BA2 Parking1,710 sqft","3378 E 27th Ave, Vancouver, BC V5R 1P7"
251,"$709,900",28 Rossiter Rd,1+2BD2BA3 Parking,"28 Rossiter Rd, Ingersoll, ON N5C 4C9"
252,"$2,588,000",22 Church St,"4BD8BA22 Parking3,000-3,500 sqft","22 Church St, Toronto, ON M5E 1M1"
253,"$1,499,000",2169 MANNERING AVENUE,"4BD4BA0 Parking1,514 sqft","2169 Mannering Ave, Vancouver, BC V5N 3C5"
254,"$1,198,000",4963 NORFOLK STREET,"4BD2BA1 Parking1,367 sqft","Toronto, ON"
255,"$1,380,000",2243 CENTRAL AVENUE,"8BD4BA0 Parking2,700 sqft","2243 Central Ave, Port Coquitlam, BC V3C 1V6"
256,"$1,549,000",7350 MARBLE HILL ROAD,"6BD5BA4 Parking4,014 sqft","7350 Marble Hill Rd, Chilliwack, BC V4Z 1J5"
257,"$740,000",18 Braeburn Street,"2BD2BA3 Parking1,436 sqft","18 Braeburn Blvd, Scarborough, ON M1J 2P9"
258,"$1,050,000",132 Stauffer Road,"4BD3BA2 Parking2,065 sqft","132 Stauffer Cres, Markham, ON"
259,"$1,668,000",15315 VICTORIA AVENUE,"3BD2BA2 Parking1,540 sqft",Ontario
260,"$949,999",234 Pelham Rd,"3+2BD3BA5 Parking1,100-1,500 sqft","234 S Pelham Rd, Welland, ON L3B 5N8"
261,"$6,598,000",5517 OCEAN PLACE,"3BD4BA4 Parking4,491 sqft","5517 Ocean Pl, West Vancouver, BC V7W 1N7"
262,"$6,998,000",625 ST. ANDREWS ROAD,"5BD10BA6 Parking8,719 sqft","Toronto, ON"
263,"$629,900",840 James St,"3BD3BA3 Parking1,100-1,500 sqft","Toronto, ON"
264,"$740,000",18 Braeburn St,"2BD2BA3 Parking1,100-1,500 sqft","18 Braeburn Blvd, Scarborough, ON M1J 2P9"
265,"$1,075,000",34280 FRASER STREET,"3BD3BA10 Parking2,571 sqft","Markham, ON"
266,"$4,915,000",101 Grindelwald Court,"5BD6BA8 Parking15,681 sqft","The Blue Mountains, ON L9Y 0V4"
267,"$15,980,000",2878 BELLEVUE AVENUE,"4BD5BA2 Parking4,196 sqft","Toronto, ON"
268,"$2,199,000",41 Chain Link Road,"4BD2BA6 Parking10,303 sqft",No Address Found
269,"$919,900",371 Skinner Rd,3BD3BA2 Parking,"371 Skinner Rd, Hamilton, ON L0R 2H1"
270,"$360,000",26 Dover Crt,"3BD2BA3 Parking1,100-1,500 sqft","26 Dover Ct, Welland, ON L3B 4S9"
271,"$1,698,000",69 Mary St,"2+2BD3BA8 Parking3,000-3,500 sqft","69 Mary St, Aurora, ON L4G 6C8"
272,"$1,999,900",21 Russett Ave,4+2BD3BA3 Parking,"21 Russett Ave, Toronto, ON M6H 3M4"
273,"$569,900",19 Gilbert St,3BD2BA3 Parking,"19 Gilbert St E, Whitby, ON L1N 4K3"
274,"$6,580,000",18 Citation Dr,5+1BD7BA6 Parking,"18 Citation Dr, North York, ON M2K 1S4"
275,"$749,000",936578 Airport Rd,2BD1BA7 Parking,"936578 Airport Rd, Mansfield, ON L0N 1M0"
276,"$1,040,000",184 Halls Dr,4BD3BA4 Parking,"184 Halls Dr, Elora, ON N0B 1S0"
277,"$599,900",39 Cameron Rd,3+1BD2BA7 Parking,"39 Glen Cameron Rd, Thornhill, ON L3T 1P1"
278,"$3,688,000",131A Birch Ave N,"4+1BD6BA4 Parking3,500-5,000 sqft","131 Birch Ave, Richmond Hill, ON L4C 6C5"
279,"$3,880,000",131 Birch Ave N,"4+1BD6BA6 Parking3,500-5,000 sqft","131 Birch Ave, Richmond Hill, ON L4C 6C5"
280,"$1,149,000",27 Marigold Ave,2+1BD3BA1 Parking,"27 Marigold Ave, Toronto, ON M4M 3B1"
281,"$849,000",25 Woodbine Cres,2BD2BA2 Parking,"25 Woodbine Ave, Toronto, ON M4L 3P1"
282,"$1,199,900",88 Victoria St,"3BD2BA2 Parking1,500-2,000 sqft","88 Victoria St, Toronto, ON M5C 1M1"
283,"$1,899,000",24 Second Ave,4BD3BA8 Parking,"24 2nd Ave, Uxbridge, ON L9P 1J9"
284,"$879,900",33 Veteran's Road,"3BD3BA6 Parking4,356 sqft","33 Veterans Hill Trail, Toronto, ON M4N 3M5"
285,"$599,900",87594 Brussels Line,,"87594 Brussels Line, Bluevale, ON N0G 1G0"
286,"$1,595,000",637 Wagg Rd,3BD2BA8 Parking,"637 Wagg Rd, Uxbridge, ON L9P 1R4"
287,"$999,000",68 Festival Way,4BD3BA4 Parking,"68 Festival Way, Hamilton, ON L0R 1C0"
288,"$650,000",83 Mills Rd,"2BD2BA5 Parking1,100-1,500 sqft","83 Don Mills Rd., Toronto, ON"
289,"$1,049,990",Lot 71 Dobson St,"3BD3BA3 Parking1,500-2,000 sqft","71 Dobson St, Lindsay, ON K9V 0E2"
290,"$999,900",14 Pine Drive,"3BD2BA8 Parking1,650 sqft","14 Pine Dr, Guelph, ON N1E 3Y4"
291,"$1,499,999",9 Woods Drive,"2+1BD3BA14 Parking1,900 sqft","9 Thornhill Woods Dr, Thornhill, ON"
292,"$2,195,000",47 Hillcrest Avenue,"4+1BD5BA2 Parking3,095 sqft","47 Hillcrest Ave, North York, ON M2N 3N6"
293,"$739,000",39 Ernest Street,"3+1BD2BA3 Parking1,001 sqft","39 Ernest St, St. Catharines, ON L2N 6A8"
294,"$949,999",234 Pelham Road,"3+2BD3BA5 Parking1,000 sqft","234 Pelham Rd, St. Catharines, ON L2S 1X6"
295,"$585,000",1120 Dougall Avenue,"5+1BD3BA4 Parking2,265 sqft","1120 Dougall Ave, Caledon, ON L7C 2C7"
296,"$1,698,000",69 Mary Street,"2+2BD3BA8 Parking10,890 sqft","69 St Mary St, Toronto, ON M5S 0A4"
297,"$890,000",139 Byers Street,"5BD3BA5 Parking1,980 sqft","139 Byers St, London, ON"
298,"$799,900",45 Rosemary Road,"3+1BD4BA4 Parking1,880 sqft","45 Rosemary Rd, Toronto, ON M5P 1V2"
299,"$649,900",103 Lakeshore Drive,"5BD4BA5 Parking2,925 sqft","103 Lake Shore Dr, Etobicoke, ON M8V 2A1"
300,"$1,200,000",636 Robertson Place,"5+1BD4BA6 Parking2,576 sqft","636 Robertson Pl, London, ON N6K 4X7"
301,"$449,900",399 7th Avenue,"3BD2BA4 Parking1,625 sqft","399 7th Ave, Hanover, ON N4N 2J1"
302,"$569,900",19 Gilbert Street,"3BD2BA3 Parking1,324 sqft","19 Gilbert St E, Whitby, ON L1N 4K3"
303,"$374,900",BLOCK 14 Parkside Drive,,"14 Parkside Dr, Toronto, ON M6R 2Y7"
304,"$995,000",11 King Street,"6BD2BA7 Parking28,401 sqft","11 King St W, Toronto, ON M5H 4C7"
305,"$380,000",12 Mary Street,,"12 St Mary St, Toronto, ON M4Y 2R4"
306,"$549,900",2910 A&B Brewery Street,Duplex,"2910 A Brewery St, Harrowsmith, ON K0H 1V0"
307,"$549,900",2910 A&B Brewery Street,"6BD2BA6 Parking1,421 sqft","2910 A Brewery St, Harrowsmith, ON K0H 1V0"
308,"$199,000",4 Macneil Court,,"4 MacNeil Ct, Brant, ON N3T 5L9"
309,"$360,000",26 Dover Court,"3BD2BA3 Parking1,020 sqft","26 Dovercourt Rd, Toronto, ON M6J 3C3"
310,"$875,000",3219 Raleigh Crescent,"2+2BD3BA4 Parking1,391 sqft","Markham, ON"
311,"$798,500",3890 Auckland Avenue,"4BD2BA2 Parking1,723 sqft","3890 Auckland Ave, Mississauga, ON"
312,"$274,900",121 Oliver Drive,2BDBA2 Parking630 sqft,"121 Oliver Dr, Tiny, ON L0L 2J0"
313,"$650,000",83 Mills Road,"2BD2BA5 Parking1,375 sqft","83 Don Mills Rd., Toronto, ON"
314,"$650,000",1772 Leighton Road,"2BDBA10 Parking65,535 sqft","1772 Leighton Rd, Machar, ON P0A 1X0"
315,"$2,450,000",70 Short Street,Detached,"70 Short St, Waterloo, ON N2L 1Y1"
316,"$1,500,000",41 Augusta Drive,"4BD4BA5 Parking3,761 sqft","41 Augusta Dr Way, Markham, ON L6E 0B8"
317,"$697,900",705 3rd Avenue,"5BD4BA3 Parking2,983 sqft","Toronto, ON"
318,"$399,900",61 Price Street,2BD2BA3 Parking800 sqft,"61 Price St, Toronto, ON M4W 1Z1"
319,"$649,900",205 North Street,"3BD2BA6 Parking1,720 sqft",No Address Found
320,"$825,000",396 Walnut Street,"2+2BD2BA5 Parking1,110 sqft","396 Walnut St W, Whitby, ON L1N 2W3"
321,"$349,900",299 Hastings Street,,"299 Hastings Ave, Toronto, ON M4L 2L9"
322,"$629,900",840 James Street,"3BD3BA3 Parking1,226 sqft","Toronto, ON"
323,"$7,500,000",945 Bluegrass Drive,,"Aurora, ON L4G 6W4"
324,"$2,249,900",45 Stuart Street,"6BD5BA8 Parking10,018 sqft","45 Stewart St, Toronto, ON M5V 2V8"
325,"$749,900",7 Derby Street,2+2BD2BA6 Parking864 sqft,"7 Derby St, Toronto, ON M5A 2Y5"
326,"$749,900",7 Derby Street,4BD2BA6 Parking864 sqft,"7 Derby St, Toronto, ON M5A 2Y5"
327,"$749,000",6 Low Street,"4+1BD2BA6 Parking1,644 sqft","6 Low St, Prince Edward, ON K0K 2T0"
328,"$3,699,900",16 Riverside Drive,"2+3BD3BA10 Parking40,946 sqft","16 Riverside Dr, Woodbridge, ON L4L 2L3"
329,"$549,900",130 Gareau Road,"2+2BD1BA13 Parking23,217 sqft","130 Gareau Rd, Verner, ON P0H 2M0"
330,"$944,900",160 Westlinks Drive,"1+2BD3BA4 Parking1,357 sqft","160 Westlinks Dr, Port Elgin, ON"
331,"$2,299,900",186 East River Road,"3+1BD4BA10 Parking65,535 sqft","186 River Grove Dr, Scarborough, ON M1W 3T9"
332,"$1,460,000",13265 Routh Road,"5BD2BA22 Parking65,535 sqft","13265 Routh Rd, Iona Station, ON N0L 1P0"
333,"$3,200,000",2311 Lyndhurst Drive,"4+1BD6BA6 Parking3,978 sqft","Markham, ON"
334,"$599,900",39 Cameron Road,"3+1BD2BA7 Parking15,550 sqft","39 Glen Cameron Rd, Thornhill, ON L3T 1P1"
335,"$1,049,000",7659 Watson Street,"3+1BD4BA5 Parking1,830 sqft","Toronto, ON"
336,"$1,569,000",105 Mckean Dr,"5BD5BA6 Parking3,000-3,500 sqft","105 McKean Dr, Whitchurch-Stouffville, ON"
337,"$599,000",90 Wilson Avenue,"2BD3BA2 Parking1,412 sqft","90 Wilson Ave, North York, ON M5M 3A1"
338,"$2,900,000",3285 ARBUTUS DRIVE,"8BD4BA3 Parking2,878 sqft","Toronto, ON"
339,"$689,900",86 Drury Lane,2+1BD2BA4 Parking,"86 Drury Ln, Barrie, ON L4M 3B4"
340,"$399,999",320 Second Avenue E,"7BDBA3 Parking2,034 sqft","Mississauga, ON"
341,"$689,900",86 Drury Lane,2+1BD2BA4 Parking913 sqft,"86 Drury Ln, Barrie, ON L4M 3B4"
342,"$849,000",4 Horizon Avenue,"4BD3BA6 Parking2,160 sqft","4 Horizon Crescent, Scarborough, ON M1T 2G3"
343,"$369,900",585 Oleary Lane,,"585 Oleary Ln, Victoria Harbour, ON L0K 2A0"
344,"$999,950",2057 Park Place,"3+2BD3BA5 Parking10,933 sqft","Markham, ON"
345,"$689,900",118 EAST 5TH Street,2BD1BA0 Parking815 sqft,"118 E 5th St, Hamilton, ON L9A 2Z6"
346,"$849,900",4209 Governor's Road,"3BD2BA1 Parking1,151 sqft","4209 Governors Rd, Hamilton, ON L0R 1T0"
347,"$849,999",188 Mountainview Rd,"3BD2BA3 Parking700-1,100 sqft","188 Mountainview Rd N, Georgetown, ON L7G 3R2"
348,"$899,000",42 Centre St,"3+1BD3BA3 Parking1,500-2,000 sqft","42 Centre St, Thornhill, ON L4J 1E9"
349,"$899,000",7726 Sassafras Tr,"4+1BD4BA6 Parking2,000-2,500 sqft","7726 Sassafras Trail, Niagara Falls, ON L2H 2Y6"
350,"$1,395,000",6 Danube Dr,3+1BD4BA8 Parking,"6 Danube Dr, Scarborough, ON M1R 1Z8"
351,"$3,880,000",97 Parkview Ave,4+1BD5BA3 Parking,"97 Parkview Ave, North York, ON M2N 3Y4"
352,"$689,900",118 East 5th St,"2BD1BA3 Parking700-1,100 sqft","118 E 5th St, Hamilton, ON L9A 2Z6"
353,"$899,999",20 Hewitt Cres,"3+1BD3BA2 Parking1,500-2,000 sqft","20 Hewitt Crescent, Ajax, ON L1S 7A2"
354,"$998,000",19 Hughes St,"2+2BD3BA4 Parking1,500-2,000 sqft","19 Hughes St, Collingwood, ON L9Y 3Z1"
355,"$844,900",33 Sweetbriar Dr,"3+1BD3BA5 Parking1,100-1,500 sqft","33 Sweetbriar Ct, North York, ON M4A 2G5"
356,"$799,000",32232 14TH AVENUE,"3BD2BA0 Parking1,987 sqft","Markham, ON"
357,"$1,799,000",27 Valleyway Dr,"4BD4BA4 Parking3,000-3,500 sqft","27 Valleyway Crescent, Vaughan, ON"
358,"$359,000",5 Park Lane,,"5 Park Ln Cir, North York, ON M3B 1Z8"
359,"$3,428,000",1308 28TH STREET,"5BD4BA4 Parking3,403 sqft","1308 28th St SE, Grand Rapids, MI 49508, USA"
360,"$1,850,000",809 E KINGS,"4BD3BA4 Parking1,942 sqft","809 E Kings Rd, North Vancouver, BC V7K 1E5"
361,"$759,000",2A Glencoe Lane,"2+1BD3BA4 Parking1,500-2,000 sqft","2 Glencoe Ln, St. Catharines, ON L2M 6Z5"
362,"$1,299,000",8 Liam Lane,"4BD4BA2 Parking2,000-2,500 sqft","8 Liam Ln, Markham, ON L3S 3J5"
363,"$6,380,000",6551 CHATTERTON ROAD,"5BD6BA10 Parking4,700 sqft","Toronto, ON"
364,"$1,630,000",24772 MCCLURE DRIVE,"4BD4BA4 Parking3,541 sqft","King City, ON"
365,"$1,190,000",1128 Citrine St,3BD3BA2 Parking,"1128 Citrine St, Pickering, ON L1V 2P8"
366,"$844,900",33 Sweetbriar Drive,3+1BD3BA5 Parking778 sqft,"33 Sweetbriar Ct, North York, ON M4A 2G5"
367,"$998,000",19 Hughes Street,"2+2BD3BA4 Parking1,490 sqft","19 Hughes St, Collingwood, ON L9Y 3Z1"
368,"$599,000",1 Skylark Road,"3BD2BA3 Parking1,900 sqft","1 Skylark Rd, York, ON M6S 4M3"
369,"$349,900",469 Elm Street,"1BD1BA6 Parking1,000 sqft","Toronto, ON"
370,"$579,900",21 Locke Avenue Avenue,,"21 Locke St, Concord, ON L4K 3Z9"
371,"$2,299,000",11491 NO. 2 ROAD,"5BD3BA4 Parking3,442 sqft","11491 No 2 Rd, Richmond, BC V7E 2E6"
372,"$7,998,000",1189 JUDD ROAD,"7BD3BA1 Parking3,056 sqft","1189 Judd Rd, Brackendale, BC V0N 1H0"
373,"$1,208,000",5022 FRASER STREET,2BD1BA2 Parking809 sqft,"Markham, ON"
374,"$1,099,000",942 LEE STREET,2BD1BA0 Parking560 sqft,"942 Lee St, White Rock, BC V4B 4N8"
375,"$899,000",7726 Sassafras Trail,"4+1BD4BA6 Parking2,368 sqft","7726 Sassafras Trail, Niagara Falls, ON L2H 2Y6"
376,"$799,900",6 HILL Street,"4BD3BA2 Parking2,535 sqft","6 Hill St, Maple, ON L6A 1P9"
377,"$609,999",447 EAST 43RD Street,3BD1BA0 Parking900 sqft,"447 E 43rd St, Hamilton, ON L8T 3E4"
378,"$629,900",89 ELGIN Street,"3BD2BA0 Parking1,715 sqft","89 Elgin St, Thornhill, ON L3T 1W7"
379,"$2,199,000",14 Lakeview Drive,"4BD4BA2 Parking3,098 sqft","14 Lakeview Dr, Stoney Creek, ON L8E 5A5"
380,"$779,990",108 Parkside Drive,4BD2BA1 Parking970 sqft,"108 Parkside Dr, Toronto, ON M6R 2Y7"
381,"$1,699,900",708 Winston Road,"3BD3BA2 Parking2,300 sqft","Markham, ON"
382,"$799,000",17 Morgan Street,"4BD3BA1 Parking2,032 sqft","17 William Morgan Dr, Toronto, ON"
383,"$779,990",108 Parkside Dr,"2+2BD2BA2 Parking700-1,100 sqft","108 Parkside Dr, St. Catharines, ON L2M 1P7"
384,"$1,075,000",23 Curtis Way,"2+2BD3BA4 Parking1,100-1,500 sqft","23 Curtis Way, Springwater, ON L9X 0S7"
385,"$2,100,000",5767 SPRUCE STREET,"3BD3BA2 Parking2,098 sqft","Toronto, ON"
386,"$949,900",15 Tanager Dr,"3+1BD4BA6 Parking2,000-2,500 sqft","15 Tanager Ave, East York, ON M4G 3P9"
387,"$3,599,000",1159 INGLEWOOD AVENUE,"6BD4BA2 Parking3,550 sqft","Vaughan, ON"
388,"$1,398,000",1047 E 41ST AVENUE,"5BD4BA1 Parking1,368 sqft","1047 E 41st Ave, Vancouver, BC V5W 1P9"
389,"$2,199,000",555 Military Tr,4BD3BA13 Parking,"555 Military Trail, Scarborough, ON M1E 4S7"
390,"$1,350,000",80 Arrowwood Lane,3+1BD3BA5 Parking,"80 Arrowwood Ln, Sydenham, ON K0H 2T0"
391,"$3,498,000",824 ANDERSON CRESCENT,"4BD3BA4 Parking2,636 sqft","Mississauga, ON"
392,"$1,477,777",12 Meadow Dr,3+1BD4BA10 Parking,"12 Angus Meadow Dr, Markham, ON L6C 1Z2"
393,"$999,000",333 Liberty St,4+3BD4BA6 Parking,"333 E Liberty St, Toronto, ON M6K 3K4"
394,"$1,498,000",1045 E 41ST AVENUE,"5BD4BA2 Parking1,368 sqft","1045 E 41st Ave, Vancouver, BC V5W 1T7"
395,"$649,000",41 Cedar Dr,"1+2BD1BA4 Parking1,100-1,500 sqft","41 Cedar Dr, Scarborough, ON M1J 3E6"
396,"$1,699,900",708 Winston Rd,"3BD3BA7 Parking2,000-2,500 sqft","Markham, ON"
397,"$2,039,980",16 Venture Way,"4BD4BA4 Parking3,000-3,500 sqft","16 Venture Way, Allanburg, ON L0S 1A0"
398,"$1,339,980",17 Venture Way,"4BD3BA4 Parking2,000-2,500 sqft","17 Venture Way, Allanburg, ON L0S 1A0"
399,"$1,299,990",18 Venture Way,"4BD3BA4 Parking2,000-2,500 sqft","18 Venture Way, Allanburg, ON L0S 1A0"
400,"$1,389,980",22 Venture Way,"4BD3BA4 Parking2,000-2,500 sqft","22 Venture Way, Allanburg, ON L0S 1A0"
401,"$1,439,980",25 Venture Way,4BD3BA4 Parking,"25 Venture Way, Allanburg, ON L0S 1A0"
402,"$499,000",102313 Highway 7 N,3BD1BA6 Parking,"102313 Hwy 7, Marmora, ON K0K 2M0"
403,"$874,000",9656 WINDSOR STREET,"3BD1BA0 Parking1,153 sqft","Toronto, ON"
404,"$849,000",185 CHARLESWORTH ROAD,"3BD3BA0 Parking1,557 sqft","Toronto, ON"
405,"$998,000",1356 Davis Loop (Lot 122),"4BD3BA2 Parking2,000-2,500 sqft",No Address Found
406,"$874,900",32 River Dr,"3+2BD3BA6 Parking1,100-1,500 sqft","32 River Dr, River Drive Park, ON L9N 1A6"
407,"$1,050,000",54 Lakeview Ave,"3BD2BA4 Parking1,500-2,000 sqft","54 Lakeview Ave, Toronto, ON M6J 3B4"
408,"$7,458,000",25 Truman Rd,"5+1BD8BA13 Parking+5,000 sqft","25 Truman Rd, North York, ON M2L 2L4"
